label,comments
0,住了几次，价格高，房间差，床又小。要不是在携程上宜宾就这几个宾馆，我早不住了。今天去了，服务态度极差，我发誓再也不去了。郁闷
1,"运气不错,免费升级了,总体还是不错!房间比想象的大,由于是海景套房,所以风景很好!"
0,"真正的色戒文章非常短,只有十多页,其余二百多页全是张以前的名篇,所以购买慎重"
0,差，房间怎么样我不清楚。是给客人订的，一月份的天气，听客人说居然没有暖气供应。好像是说入住的人少了， 暖气给关掉了，怎么有这样的宾馆。
1,"我在6月19-21号又入住了该酒店,还是一副老样子,问前台能否换楼尘老是回答要等半小时,不知为何?望酒店在各方方面面有待提高!"
0,1）重量再控制一下； 2）周末说是一天2送，我在上海，周五17点之后下单，周日中午11点多才送到。慢。
1,拿到书用了六天才看完。最感动的地方要数第三部风华篇了。云峥的死让我哭的稀里哗啦的。看到凤歌一夜白头又忍不住唏嘘。个人心中还是希望女主能和宇公子在一起，看到君北羽在知晓一切时那种孩子气，想要把心爱的人抢回来那种霸气，心中无奈。可是，错过就是错过了。后两部感觉有点恐怖，又是降头又是日本神兽的，我是在晚上看的，脊背都有点冷。
1,"我们从6月21日到6月25日在亚太(二期)一共住了四个晚上,原本想在这个酒店住两天,再到亚龙湾住两天,但我老公觉得这样太累了,所以就没有定其他酒店,现在想想觉得有些后悔.首先,亚太国际会议中心的服务的确不错,差不多每天见到的服务员都能主动与客人打招呼,而且非常亲切(但除了三期中餐厅的收银员,态度较冷淡);宾馆大堂还是比较漂亮的,游泳池也很美,由于我事先再三要求住在五楼,而且一定要100%海景房,所以携程这点也尽量做到了(在此表示感谢),房间比较陈旧,连我不讲究的老公都觉得不太符合五星级的标准,但是厕所是兰色的主题,很干净,很大,我和我儿子都很喜欢.早上起床,我迫不及待地打开厚厚的窗帘,给我的第一感觉就是:美极了!棒极了! 这家酒店的早饭一般般,由于我们连住了四天,每天吃的都差不多,品种看上去蛮多的,但味道实在不敢恭维,而且最要命的是除了房间,前台(有一个立式空调)以外,酒店的任何地方都没有空调(连吊扇也没有),我们早上每天都吃得大汗淋淋,热得实在是吃不消.但餐厅环境还是不错的.我们去了一次三期吃饭,感觉环境比二期要好,而且餐厅有中央空调(但那里似乎服务员都不怕热,即使有空调也不开). 总的来讲:服务不错,环境不错,离大海沙滩很近,三亚是个很美的地方,我和儿子走的时候都有些依依不舍,但是由于三亚本身是个很热的地方,这个酒店没有空调,太热了,所以下次去的话除非冬季去会住在那里,其余季节不会再住这个酒店了(真是觉得很可惜)"
0,"有没有搞错,我的点评为什么不登出来.你们网站只维护酒店的利益就不管客户的感受吗?我现在还感冒着呢!这是什么世道.... 补充点评 2008年3月13日 ： 对这家酒店的服务我只有两个形容,太差.服务员的素质:一分.暖气小到我感冒到现在还没有好. 宾馆反馈 2008年5月20日 ： 您在入住酒店期间有不愉快的经历，我们非常抱歉。我们会努力改正您提出的意见，加强员工的教育，真诚希望您的再次光临！"
1,本本是全新的。9小时通电时间，主体感觉还是可以的，我还没玩游戏，散热还是可以接受哟！
1,昨天早上定，昨天下午就到了，速度不错！还坚持让送货的等我验完货了再走，服务质量不错！本本看上去很不错，本来就是看看电影打打游戏，这样的配置这样的价格是很合适的！
0,单词难易程度差的很多，有很常用的也有压根不用知道的，看了也不能增强记忆，无趣。
1,屏幕很亮丽，非常悦目，各项指标都在购买前预料中，质量不错，外观也秉承HP的传统机型
1,价格便宜，正品行获，不错不错。为了这个电脑每天关注京东，总算被我抢到了，帮朋友也带了一台，都很喜欢。
0,重！没有DVD－RW非常遗憾，所以搞系统盘我一共刻12张CD郁闷，电池电量少了些只有2个小时不到，有点可惜，vista非常慢，有点痛苦
1,确实很值的一套书，故事好看，印刷精美。推荐。
1,价格好 自带系统 要不装系统的话可麻烦了，拿到手后第一时间做了一个一键还原，插上宽带速度不错
1,有些人看了这本书之后，可能会认为整本书都在说只要想想就能成功，但是事实并不是这么简单！作者倡导的是一种在面对生活的挫折，贫穷，疾病等困难时都应该保持良好的心态，都往好处想，事情就能朝好的方面发展，如果只是一味的有负面的想法，那只会越想越糟，反而起不到好的效果。吸引力法则对我还是很有帮助的，现在已经对我的生活和工作中有了一点帮助。希望会越来越好的！强烈推荐大家看这本书！
0,地理位置比较偏僻，但是不是不喜欢它的主要原因。 280的房间，装修烂的不得了，地毯油黑油黑的，洗了澡都不敢光脚踩上去。 卫生消毒肯定不到位。 宽带不稳定，常掉线。
0,用一种调侃的方式解读历史，也许会赚得大家伙儿的掌声，但过后认真地思考一下，好像留下的东西不多。作序的专家未必认真地读了此书。。。。书中的语言不够严谨，逻辑有些混乱。。。。我已经读不下去了，（二）（三）还静静的躺在一边。。。。（四）恐怕不会买了。。。。。。
1,小巧，漂亮！上网，文本和照片编辑速度还算理想。屏幕和键盘的大小还好！
0,"外壳接缝有些地方过于开,跟同事一起买的两只,一只很好,另一只就有这个问题,说明一致性不是很好."
1,1、样子还算漂亮； 2、性价比还算是比较高的； 3、屏幕很好，亮度够；
1,自然环境一流，宾馆内部装饰（附楼）也相当不错，说不上豪华，但是很整洁清爽。总体感觉是宁静写意。
1,外壳贴了膜，屏幕贴了膜，键盘也有保护膜，省了几十元钱，少费了些功夫。赠品也是顶级的，好用适用。键盘手感还好。回车键不错，接触面积大。
1,入住金泉总体感觉不错，整洁干净，宽带上网特快，价格比较超值，附近有沃尔马的超市，交通非常便利，服务到位，下次还住。
1,"电池续航不错. 看股票加上班时间可以一直用到回家.不错,早3小时,午4小时."
1,本来不是很喜欢这文字种插画性质的读物，觉得不多，有点不划算，嘿嘿但阿狸的故事却喜爱至极的确，比几米还几米“据说”的故事有在网上看到阿狸与妈妈的对话，问到何为死亡阿狸与树的对话，问及何为人生无一不引人深思不错！值得反复回味！
1,协程价格比较好。下次出差还会住这里。房间还不错。
0,"盖是钢琴漆,容易收集指纹 ，散热马马虎虎了，适配器比较热，左手掌托有点热，其他没有什么"
1,妈妈得了糖尿病，我们全家都很着急。除了药物的治疗，就是食疗了。妈妈整天吵着饮食太单调，无意间发现了这本书，买来给妈妈。妈妈看了，可高兴了。这本书是国内著名的内分泌专家编写的，科学性强，图文并茂，教给妈妈选择适合的食物，讲解为什么适应糖尿病人，以及怎样的烹调方法，还有可以和什么食物组合来吃。妈妈严格按照书上的去做，血糖控制很好，妈妈再也不感觉饮食单调了。我们也很开心！
1,房间还不错，古典而又现代！前台服务一般，基本见不着笑容！地理位置还不错，尤其是喜欢数码产品的年轻人！
1,"已经是第二次入住这家酒店了,感觉上还是第一次住的面对柳江的房间景观比较好,不过这次来酒店前面的路已经修好了,交通很方便.酒店的服务员依然一如既往的微笑服务,特别推荐一下30楼的旋转餐厅,夜幕降临时分来这里用餐,看柳江两岸的景色很美.不过这家酒店不适合打长途电话,1.8元/分钟,是我住过的电话费收费最高的一家. 宾馆反馈 2008年8月7日 ： 非常感谢您对我酒店的支持和厚爱，柳州宾馆致力打造柳州性价比最高的酒店。 我宾馆按五星级标准装修的24-26楼高层观景客房即将竣工，期待您的光临！！"
1,【荐书】既可以给孩子营造一个学习英语的环境，又可以培养和孩子的感情。一举两得。不过，奉劝各位父母不要太过急于求成，要慢慢拿来。
0,鼠标不好用，很紧，而且是金属材质； 视频时电脑喇叭音量会变小，听不清对方的说话。
0,就是801.11n的无线网卡不容易找路由器搭配。 对京东发货速度有点不满意，订单4天后才能够在ems网站上找到信息。ems走的挺快。下订单后5天收到货。货从ems网站查只走了一天。
1,"1,做工十分精细,细节非常的好.SONY的一贯作风,十分喜欢.这种态度值得尊敬. 2.悬浮式键盘特别舒适,声音小. 3.性能强大,跑大型软件和游戏也得心应手. 4.目前还是很安静的. 5.内存是单条2G,适合升级."
1,每一本书的内容都不错，没有介绍的那么悲伤，人与动物的生死本就是一件自然的事情，只要在日常生活中给孩子慢慢讲讲就会接受的。我把其中的三本读给我不到4岁的孩子听，他听的很认真，对其中的内容很关注。故事的结构有些类同，但语言不错，图画也很好。只是美中不足的地方是有错字和漏字的现象，不能不说是一种遗憾。想想我们小时候看过的书，从来都没有错别字，让我怀念当时做学问的人的严谨。
1,收到这本书后，虽然一个人看着宝宝几乎没有时间，但我还是挤出了所有的时间在二天内看完了，这真的是至今为止看到过的最好的一本育儿书，，，让我在教育儿子的路上有了指路灯，审视自己平时的一些习惯，发现文中提到几处，也知道了妈妈的一个小细节几乎会影响宝宝的一生，，真的感谢作家。有这样的一本好书问世。也真的庆幸自己在儿子一岁时就看到了这本书。。好在一切都来得急改正
1,质量和服务都不错。我也是听朋友介绍来这里买东西的，总体感觉不错。这也是我第一次网上购物。我的第一次献给我京东。哈哈。
0,一本加拿大人拿中国人可怜的英文做示范告诉你什么是正确的英文。且不说用这种方式学不到几个单词和准确的表达方式，作者那种嘲讽的态度也让人觉得无法接受：没错你是英文为母语，那又如何？价格和内容不对等，不值。
1,帮朋友买的，和我的T400放一起，区别不大，稍微厚点，远看几乎没什么区别，朋友很喜欢，这个价钱，性价比还是不错的
0,"就没有见过这样的酒店,价格不便宜,设备特别陈旧,房间昏暗,外部内部都特脏,上面写有宽贷竟然还要20元钱,要钱也罢了,IP地址都不能自动获取."
1,好友是说心理学的，在她的影响下，喜欢上素黑的书。拥有专业知识的人是很让人佩服的。书中素黑以她接触的个案为契机，向读者传达一种态度：爱别人，先要学会爱自己。两个不同的个体在一起是会产生很多矛盾和误会，书中的个案都是很偏激的，用我们的说法来看，很多人都钻了个牛角尖，于是爱情变成了一种伤害。在我们看到了芸芸众生的爱情观后，发现很多局面是自己逼出来的，所以要改变，先要懂得爱自己。
1,价钱不错，sis的芯片组在使用中，速度很快，没感到有什么区别，可能intel广告做的好，呵呵！！！
0,第一：从预订看酒店和携程。 作为携程的钻石客户，一直以来对预订效率和正确率都比较满意，但本次预订上海世茂皇家艾美酒店感到非常气愤、烦人！由于酒店方出台新的房价政策（连住4晚以上房价），否认本人已确认的订单（连住2晚以上房价），前后和携程交涉不下20次才重新恢复原订单的有效性。虽然此事已得到解决，但反映两个重要问题：一是上海世茂皇家艾美酒店经营不诚信，在携程客服一再确认之下才承认修改过房价政策和同意按照原订单标准收费；二是携程处理客户问题的机制反映迟钝，并有不负责任的表现。 第二：从入住感受看酒店。 1、酒店地理位置相当优越，出门就是南京路步行街，周边都是中、西式餐饮店，这是我看到的唯一优势。 2、酒店坐落的大楼设计很独特，成三角形，酒店大堂位于11楼，以下都是商场，电梯很多却都有指定的起始和到达楼层，从1楼（首层）上有直达电梯，但对于要办登记入住的客人都须先到（L层）办理好手续再转乘，下楼更麻烦，所有都得先到（L层）再转乘。反正住这几酒店三天就是在电梯里转来转去，绝对浪费时间！商务客人勿住！ 2、15楼行政楼层室内结构和布局很别扭，洗脸台在卫生间外使用时难免有水溅在地上很滑，没有悬挂毛巾的地方，这些都能忍受，但床头的位置正对着门，中间只有一个屏风，晚上象躺在门口睡，床垫更是难受！太高太软，睡了第二天起来全身痛！更让人难以忍受的是这个酒店的被子竟然没套被单，而是有一条床单隔着被子，睡到半夜全部弄得乱七八糟！！ 3、房间有很多瓦数很高的灯，研究了很久才知道很多灯都串联在一起，只能同时开启和关闭，绝对浪费能源！ 这就是我住过的房价两千七百多的所谓的皇家行政房，实在是一家性价比极端差的酒店，这样的酒店以后就是免费也不会再住，因为从预订到入住只有很受气、超麻烦、不舒服、不值得的感觉。望后来者三思！
1,小小阿立不会穿裤子，索性不要穿，出了门受到小动物们的嘲笑，学丹顶鹤站立总是站不稳，最后终于躺在床上会穿裤子了。看似内容非常简单，但是，无论在心理和生理特点上，都与幼儿的特点十分贴切。特别是家有小子的家长，一定要给孩子看看这本书，孩子肯定会开心的。特别有意思的是，在儿子的成长过程中，有一阶段需要学习单脚跳或单脚站立时，儿子总是对说：嘿嘿，我跟阿立一样学鹤站立！”
1,配置合理，赠品丰厚，大品牌，值得信赖！装上赠送的1G内存，2G跑起来vista速度还是不错的！
0,"由于五一当天决定出去玩, 订晚了, 只有三家酒店可选择, 就选了这家. 优点: 酒店在青山湖边, 房间要选临湖那面, 感觉还算清静, 酒店的绿化还算好. 缺点: 房间设施太过简陋, 顶多是个普通的招待所的标准, 卫生间太简陋, 那个马桶简直脏的吓人, 不是打扫的不干净, 不知道是用了太多年还是质量太差, 整个马桶都是乌其麻黑的. 不要在酒店吃饭, 太湖源, 天目山景区里有农家乐, 找停车多的那种, 价格公道, 材料新鲜, 那个土鸡汤味道真实鲜得来..."
0,我定了六本书，却只来了五本，唯独少了这一本《二十几岁，决定女人的一生》。而且寄送书的纸箱子被撕扯的四分五裂之后，有用宽胶带黏在一起，难道是配好货物之后发现不对又扯开再黏好？？？？？？
0,我11月21日订的书，连同这本一共定了9本书，到今天为止11天了还没收到货！中途打电话到客服去问，令人恶心得客服卷着舌头以为很好听的“京腔”：“那我也没办法”，都没说跟我查一下，这服务，你早晚要亡！当当：你的客户会越来越少！你等着瞧吧！你接着忽悠吧你！
1,似乎是无意间恶搞的开始，却原来一切都在女主的算计之内……恶搞的开头，很虐的后半部分……世人都道，塑月储君好美人，却原来她仅仅是没有感情没有眼泪的怪物。一切的偶然一切的傻帽言语原来都是欺骗都是精心策划……她推算着一切，却终究算漏了原来自己还会有感情——那个红衣一唱天下动的男子是她的结，为了他，她终究了放弃半壁江山……
0,库存信息上海有现货，为什么我在上海订货要从北京发货，害我两天时间都是白等的，物流信息里只有第一天的记录，后面的信息都没有，根本没法安排时间收货，最后还是我自己去取货。这样的物流真的是对不起京东的牌子。
1,机器很轻，屏幕效果很好 我这台屏幕没有发现坏/亮点 机器本身就带VISTA，京东的LINUX描述错了。
1,大陆的物业公司与业主以及业主委员会之间势如水火，原因很多，“没有规矩，不成方圆”，即便有了所谓的《物业管理条例》，仍然缺少法律的内在价值评析体系，业主的权利与义务仍然只是一纸具文，不足以让各方在其位、谋其职。台湾的《公寓大厦管理条例》条文不多，然则直指人心，本书解读，人文关怀良多，法律之外，家园情结尤其令人一叹。昔日鸡犬相闻的景致依然远去，但愿公寓楼中犹有天涯比邻。
0,刚开始安装XP系统的时候蓝屏，还以为是硬盘出了问题，后来上网查了查，所有华硕都有这个问题，修改Blos就解决问题了。
0,VISTA系统无法连无线网络，咨询联想工程师解决不了问题，不能说人家水平差，原装软件有冲突，确实难找问题所在，最后还是根据人家给我的思路自己搞定的。如果对于电脑不熟悉的人，那麻烦了，老老实实接网线吧。
0,"真是不知道在搞什么？？不是已经评论过了吗？误人子弟！随便翻了几页,不看不知道,一看想烧掉了！前言不搭后语，东扯葫芦西扯瓜，内容肤浅像是在记流水账！里面都是自己的感受和想象，科学依据不足，浪费人民币了！不值得买里面有说到“在感觉月经快要来或者第一天肚子痛的时候吃老姜汤尽量多放几片,越辣越好加上几勺红糖”不知道就不要乱说，会害人的。我想也许你说的有些是对的吧！结果被害残了了！喝红糖水，起到补血的作用。并有效储存身体的热量。月经的时候千万不可以喝红糖姜水，那是感冒的时候喝的。可以促进血液循环，活血化瘀，加速新陈代谢。月经期间如果喝红糖姜水会导致月经量增大，严重者导致崩漏。参考资料：妇产科学。 事实证明就是如此。这样的水平也能出书，真是笑死人！还是健康书，搞不好害人的！精神损失费！"
0,条件根本够不上星级，只有价格不让三星，老房子、老设施、老装修，房间非常陈旧，建议携程在预定的时候能够说明房间情况，以后肯定不会住到这里。
0,纯粹就是国企招待所的作风和质量.整个酒店看上去显得比较陈旧.
1,还行吧，不算失望，离地铁2号线要走500M左右，但在中环旁边，自己开车去比较方便。
1,外观时尚，配置感觉比较高.但无调制解调器，虽然用的机会不多，但是偶尔需要传真时很好用。虽然是LED背光屏，但看不出色彩有比较好。提货处的工作人员中，居然没有技术人员，自己拆机验机没人过问，问个简单的问题也没人可以回答 。
1,性价比非常高，价位非常合适！送货速度非常快； cpu较intel同价位来说性能要好很多； 最大支持容量 8GB 对以后的升级提供很大空间！ 系统总线 3600MHz 一般的都是1800MHz；性能要好很多！
0,书一到，即被朋友借走，我是早已看过了的，买它，是因为张爱玲。看过张子静的《我的姊姊张爱玲》，可以看出，张对自己的弟弟也是不甚热情，这是她的性格。但是有一次张子静去找她，那天张爱玲却是很开心的样子。后来张子静推算，彼时张爱玲正与胡兰成相恋。很多人不耻于胡兰成的用情不专，我当然也很反感，但我也想说，胡兰成是给过张爱的欢喜的。张是怎样聪明的女子，若不是爱，她也不会那么痴。属于他们的爱情，让他们自己品尝与承担。胡的文字，确实是不错的，有一种儒雅在里面。不知道是不是那份淡淡的气氛，曾经让张心动——“岁月静好，现世安稳”。
0,本人5月3日入住。设施太陈旧，一股霉味，住店还收停车费，强烈不推荐。另外，协程给出的地址有误，是浔阳路，不是浔阳东路。
1,本以为男孩子更喜欢昆虫的书，看到那么多好评，抱着好奇的心理买了，结果我惨了：每天女儿都缠着我给她念虫子书，一个故事念完差不多要半小时，我嗓子都哑了，她很喜欢。有时候兴起，她会和我玩角色扮演：比如我是爱唠叨的象鼻虫妈妈，她是任性的象鼻虫老大。。。，角色互换着玩，乐此不疲。到现在已经读完3本了，每次念完一本她会比着后面的介绍，跟我说：妈妈，我还没有这一本，下次给我买第4册。。。
1,外观漂亮且是金属的，噪音也在可以接受的范围之内，基本上感觉不到，锁触摸屏的设计很人性化。
1,产品不错，价格也合理，就是快递不到我们这个城市，我到邻近城市自提的
0,没系统 对菜鸟来讲是种折磨 还不送XP驱动 官网上的声卡驱动不对 找了会才找到对的
1,整个酒店比较老款，不过酒店的客房设计非常摩登洁净，除了面积比较小（不管是行政楼层还是一般楼层，似乎都是一样的大小），其他均满意。
0,开始大意了，直接格式化安装XP，发现失败。搞了几个小时才装好。 有磨损的迹象，特别是八个gateway徽标。
1,环境真好，面向大海，幽静，适合休闲度假，可惜只住了一晚。地点较偏，自驾比较方便。酒店用餐太贵，开车出去吃了。
0,一般////////////////////////
1,看了华尔街的发展史，再结合中国当前金融市场的现状和种种问题，不禁感慨我们和人家的差距实在是太大，美国资本市场发展到现在的成熟程度是经历了不断的否定破坏以及重塑，是经历了甚至是血的教训的。我们是不可能一蹴而就的，硬件很容易达到标准，可是人心是不可能在短短的几十年内改过来的。我们在以后会一直吃亏，吃完哑巴亏之后能不能改，有所吸收有所创新，而不是变得保守和停滞，我觉得是关键。
1,"酒店位置很方便,离开封第一楼和夜市非常近,酒店早餐10元自助很实惠,服务也不错但房间很大设施却有些旧，尤其卫生间狭小。"
1,性价比超高，帮朋友买的，最重要是看重它7个多小时的续航能力，超值，超棒！
1,京东办事“效率很高，速度很快”，头天下午的订单，第三天下午就收到货了，快递自作主张说是以为我端午放假不在公司所以不送，可惜我老板没他那么仁慈啊。京东客服假期休假却播放无人等候录音，导致浪费很多电话费。
0,价格偏高，且没有赠品。 运行vista有点慢，最好装个DOS好了，也可以降降价。
1,我的儿子今年5岁，上幼儿园小班，他可爱看书了。儿童节快到，正寻思着准备一份什么样的礼物给儿子一个惊喜。收到书的那天，正好是和儿子一起去邮局去的，一到家，他就迫不急待的打开书，一口气全部看完，特别是对书中动物、人物的神态表情，一遍一遍地翻过来对比，突然，他在房间里大声喊到：妈妈，这是我六一儿童节收到的最好的礼物！看到儿子高兴，我也很开心。
0,专门定的宽带房，竟然无法上网，酒店也没有技术人员
1,曾经暗恋过一个O型的GG。他是一个很沉稳的人，甚至内向。一开始以为他是A型人，后来发现他仍然有着O型的特质。比如说，“一旦喜欢上对方，就无论如何也做不到只是‘远远观望’。”我一直期待着自己能够打动他，但是他身边终于出现了心动的女孩……我才知道，所谓的木讷，不过是没有遇到自己喜欢的人而已。Sigh，买了这本书，逐一阅读下去，发现真的和他很像。以此纪念我那段失败的暗恋。
0,1.稍微有点厚 2.对硬盘做了一个初步测试，读写速度一般，但cpu占用率较高。 3.随机附带的驱动光盘只有vista驱动，无法适用于XP 4.读卡器插入有点卡，不方便。
0,我这次一共定了6本书，只给我送来5本，就少这一本，至于为什么没有，谁也没给我个说法，吭都不吭一声！
0,赞成前面的点评，我是第一次住这边，房间设置很不合理，卫生间超级变态，不推荐入住！我出差经常住玉皇阁北街那边的玉皇阁酒店，地理位置好，是闹中取静的好地方，标间才150左右，还有游泳池，可以免费游泳，觉得性价比挺高。携程上没有，出租车司机都知道的。强烈建议携程把这家酒店也收录进去。
1,"配置很不错.用起来还算顺畅,散热还OK吧,硬盘分区挺容易的,厦门自提点的工作人员态度不错."
1,4099抢购的，还用了张2000－50的券，感觉很值。这款是集成显卡，我觉得够用了，当时还在v450a－tfo和这款中犹豫不决，看到有抢购就一个冲动买下来了，现在觉得此举很明智，呵呵。对于平常上网办公电影聊天都够用了。总之一句话，适合自己就好！另外，本本全新未开封，完美屏，很开心～
0,"酒店设施陈旧, 由于是商务出行, 需要使用宽带, 换了三个房间宽带插座都没有信号, 只能作罢, 其中两个房间的电视也有问题, 不知让人晚上干什么. 早餐质量实在很差.差不多是我住过最差的四星酒店了."
0,指纹收集器，外壳工艺较差、偏软，发热量较大。人品不好，发现1个暗点，都没地哭去。。。你索性3个点吧，我倒是能换机器啦，郁闷ing
0,"有点重!虽说我很壮,但是背着也费力!尤其是单肩包,又买了个双肩包!还算可以!不过热天就是背着热!直接扔家里了!再也没带过!刚开始还好!用了三天后开始风扇开始有小噪音了!影响心情!"
0,隔音很差，又难找，老厂房改造，门口接待小的差点找到隔壁的酒店，上海人的小气
0,散热做得很不好，系统不稳定，刚用一次就系统破坏，进行了系统修复，但是联想的智能修复系统很强大，很方便，电池使用时间很短。希望京东能快快进到六芯电池。了却我的遗憾
1,我是听西门子的朋友推荐选择这家酒店的，订的豪华间，总体感觉不错。酒店不大，总共7层。但装饰的很典雅精致，有点像英国的AmberleyHotel。入住时发现这里日本人倍儿多，听说是丰田的。房间是落地窗，挺干净的，可以看见花园。床还算舒服，早餐口味也不错。这里服务挺好的，没有前面朋友说的那么糟糕，听说我是西门子的还主动帮我upgrade！而且宽带免费，赞！
1,酒店非常棒，，环境一流，。。 太美了，。。空气，绿化，。人流量。。温泉。。 有机会可以再去。。。 携程也经最大努力安排了很多事。。
0,当初想买也是看了许多的好评后才下的单没想到完全没有别人说的那样好.尤其是打败怪兽那一本.画得好恶心!孩子看的时侯就吓哭了!到了晚上更是不敢睡觉!买了书还带来了新的烦恼!比起<青蛙弗洛格>><<蹦蹦跳跳>><<小熊毛毛>>这个卡梅拉要逊色好多!这本书不太适合六岁前的孩子看.
1,首先性价比很高，这个价位买512独显超值了；其次品质还是很不错的，毕竟惠普的牌子还是值得信赖的，不愧是世界第一的笔记本供应商。
1,最初读是在小学的时候，看了一遍心中不禁澎湃万分，却只是儿时对英雄的向往；初中时又重读了一遍，初步认识了什么是人间的善与恶、赏与罚；高中忙于考大学虽无暇顾及，但在紧张之余却可拿来玩味；现如今上了大学，时间重新多了起来，买来一本仿佛回到了少年，却又能用更加成熟的心态去审视、品研——MY LOVE!!!不管是印刷还是排版都很好，我看你这字体很不错，紧凑但不拥挤，看着不费力的。
0,"到货很不准时,写明休息日,却在工作日到。而且快递还威胁一定要收。投诉客服也没有回音。只好寻求媒体的帮助。看来这是最后一次在当当买东西了。"
0,简直不知道携程会选这家店的，除了地段好以外，简直一无是处！ 房间旧，床垫的钢丝都出来了，单号的房间在6月天开了空调温度都在30度以上。吃早餐没空调。小姐电话乱打，都在12点左右。
1,暑假里带家人来太原度假，住了四天三晋，三天国贸，虽说硬件设施上前者远不如后者，但在服务上，后者远不如前者。有一晚太太夜里胃病犯了，不仅服务员送来一个传统的热水袋（太太揣了一晚说很温暖）、值班员带了几种胃药过来，更惊讶的是，第二天一早出门时又一个服务员也在问候太太胃好些没有，我们很感动。这里的服务意识好像是培训得很到位，即使大堂里负责打扫的清洁工在遇到客人时细节上也是处理得很礼貌，我们以此为例给孩子上了生动一课。 我想三晋大概是以它的服务水准被评到四星级的吧 宾馆反馈 2008年8月13日 ： 尊敬的我店贵宾：非常感谢您对我店做出的评价，使我们倍感荣幸。我们会再接再励，一如既往的为您提供我们的服务。欢迎您再次光临我酒店，祝您工作顺利，身体健康，合家幸福！（我店从今日起在携程网上有宾客意见反馈权限，故立即给您回复，再次感谢您的支持！）
1,又加配了一条2G DDR 800的内存。装了XP DELL OEM版。速度没有问题。我平常就是一些文字处理。WI-FI信号很好，比我上次使用的D630要强一些。
1,小说前段轻松诙谐，如行云流水，从卓敏和杨一发现原来彼此和赵烈都有渊源，原来他们的第一眼并非似曾相识，而是早已相见，到后来宝宝被撞，再到卓敏的消失，我已控制不住自己的情绪，一直哭着看完。小说情节上并非尽善尽美，但整体优美的文字，曲折的主人公命运，还有逗趣的李氏幽默使小说引人入胜！多么渴望能遇见杨一这样的痴情男子，小小的玩世不恭，小小的油嘴滑舌，小小的机智聪明。
1,酒店外墙在装修，门口很小，进入大门后是G层，然后乘电梯到一层Check-in。酒店的房间很小，进门后是一条笔直的单人走道，往里走二步后的左手边是二张紧贴着墙的单人床，中间是一条单人走道，整个房间除了这2条走道，没有其余的行走空间，虽然房间小的可怜，我仍然觉得感觉还不坏，原因一可能是因为房间非常干净，小而干净的房间反而给人一种温馨的感觉，原因二是因为与同在弥墩道的汉普顿相比简直是一个天一个地。酒店离地铁站非常近，步行2分钟，在香港只要能乘到地铁，去任何地方都是非常方便的。到了晚上，酒店附近的广东街会有很多小吃、排档，非常的方便。
0,找不到更坏形容词来形容这本书了，我还以为是什么幽默呢，结果全是一些能笑话，好笑吗？扔了得了
0,"很令人无奈的一间酒店,无论哪个方面,尤其是员工的个人素质,特别是应变能力.试想一下,当夜已很深,你正准备入眠的时候,前台打来电话问,:""可否到您房间再收些押金?""你将作何感想?也许他们似乎有足够的理由.当自己用真诚换来酒店的不是尊重而是怀疑时,我一直在想,这个酒店为什么只是5星,而不是7星.它本来应该得9星的,虽然这个世界上并不存在这样完美的家园."
0,显卡真是不行，看rmvb电影时如果有其他操作 画面也会卡一下，不过毕竟是上网本，可以容忍
0,里面装得那个试用版诺顿。一激活，电脑马上就变得很慢很慢，重新恢复系统才解决。 自己分区好苦。 显示屏位置降低，需慢慢适应一下。
1,机器第一眼看上去很大方，触控的面板也很新颖，不到5000的价格买这个配置么还算不错。新模具造型设计好看多了，比T系列漂亮，音质提升也不少
1,"酒店的服务员服务很规范,早餐品种丰富。 紧挨路边，周边环境有点吵，很早就有大卡车鸣笛。 可能是住得太高的缘故(住顶楼6楼),晚上洗澡洗到一半没有热水了,过了约1分钟才慢慢来水.这在冬天是较难忍受的."
1,今天终于全部搞完了，除了附录以外。还是有话要说。首先，看到最后一章关于宫本的内容，使我不禁有种比较有意思的想法：把现在20岁以下的日本人都送到美国去留学……总之，这本书也不亏是获奖的畅销书。各方面写作都是相当不错的。
1,"价格偏高,好象连云港这地方的酒店都偏贵.早饭不好.房间还不错,窗外风景还行.最重要是房间的窗户很隔音.床小,还是明珠万豪的床好些."
1,在南山区办事的话住这里还算方便，门口往哪个方向的车都有，就是稍微有点吵啊
1,5199的价格很能接受 外观很漂亮 15.4寸屏看起来很舒服 独立小键盘很方便 散热不错 小鼠标非常可爱
1,体积很小；六芯电池续航时间长，估计能坚持6-7小时；金属香摈银，拉丝做工一流；散热好，工作了一段时间并未感觉到汤；风扇声音轻
1,房间设施比较陈旧，空调声音也比较大 游泳池对高级房的住客收费，而且和外面收费一样高，觉得难以接受 游泳池水太深 跟里面的服务员说了 也没人理 早餐一般
1,比较小巧，白色的也漂亮。关掉蓝牙和摄像头，电池可以用5个小时不到。
1,"完美屏!外观很不错,打开来键盘区域也显得很有档次,而且还有一排功能键,很方便,各种接口齐全,而且还自带了正版VISTA,不过我还更希望不要系统再便宜点更好.VISTA实在是用不来,肯定还要装回XP的."
1,价格实在，挺好，惠普的机器就是装系统比较麻烦！是昆山的仁宝代工的，做个没得讲，散热还可以，不能将超好！
0,要是预装XP就好了，这个系统实在是用不来。都说系统难装，那我明天带到公司找个懂行的人来弄。
